PAC,long,lat
3859732538466968,-38.466628000082096,-3.8598271000406044
3859732538466968,-38.46696700042668,-3.8597330003776165
3865497138468996,-38.46910099991118,-3.865545200050917
3865545238469101,-38.46910800023397,-3.8655484996634755
3865548538469108,-38.46902800014203,-3.865733299552062
3875047238463609,-38.46345400030185,-3.8752706997829023
3875801538463198,-38.46306899963457,-3.8760022002413166
3861129738462997,-38.46001700008446,-3.8622065002297745
3861281538466848,-38.46825799970685,-3.8609575001884195
3859827138466628,-38.46632599964511,-3.859948299874077
3860549738464678,-38.464112000068724,-3.8607395000278757
3860549738464678,-38.46467800008958,-3.860549699908688
3859070638468792,-38.46824299991448,-3.8592655004025005
3859070638468792,-38.46879200005071,-3.8590706002279944
3859621238467250,-38.46697800003466,-3.859728699819584
3859304238467153,-38.46724999998747,-3.8596212002581183
3875266238463432,-38.46345400030185,-3.8752706997829023
3873804338464344,-38.46435200034449,-3.8738029000837173
3866731138468442,-38.46843099959091,-3.8667245997604027
3876163738462982,-38.4628019999123,-3.8764944999211934
3876002238463069,-38.462982000119155,-3.876163699594997
3875270738463454,-38.46331400014094,-3.8754388001604525
3874752938463810,-38.46368400011647,-3.874962799793309
3874432838464001,-38.463809999631735,-3.874752899826433
3873802938464352,-38.46417200013764,-3.874111100446896
3873535738464503,-38.46435200034449,-3.8738029000837173
3873535738464503,-38.464503000113325,-3.873535699812635
3871480338465686,-38.46568599980901,-3.8714803001756763
3866072838468884,-38.46888399979673,-3.8660727999197206
3865096238469276,-38.4691240000725,-3.8655098998619337
3864919738468224,-38.46823500044485,-3.865068500011205
3861915938469903,-38.469513000024904,-3.863023900332678
3861589938470061,-38.46990300002341,-3.861915899599012
3879631238459507,-38.45985499980833,-3.8795183003292664
3876434738462562,-38.4628019999123,-3.8764944999211934
3876487938462522,-38.462553000120806,-3.8764415001750194
3875349638463366,-38.46343200018663,-3.8752661995753783
3873819538464264,-38.4643439999756,-3.8738043003281746
3866982938468785,-38.46844200009821,-3.8667311000601785
3863146338464668,-38.46493999958125,-3.8630940996129652
3863704538464712,-38.46466799962843,-3.863155499926336
3857563138466556,-38.46698000012685,-3.8588064000952613
3857563138466556,-38.46685399971227,-3.858396700447315
3857563138466556,-38.46673000028926,-3.858024400006002
3857563138466556,-38.466556000359105,-3.8575630999570762
3857231938464032,-38.46403199997678,-3.8572319003318967
3860549738464678F,-38.46467800008958,-3.860549699908688
3860302438465309,-38.46530900041,-3.8603023998358594
3859868538465169,-38.46516900024909,-3.859868500331004
3858884438460773,-38.460772999873996,-3.8588844000949507
3857503938464060,-38.464060000368704,-3.857503900284712
3857969038463415F,-38.46375699988562,-3.8577612997441406
3857969038463415F,-38.46341500030201,-3.85796899996933
3859138338462126,-38.46279699968176,-3.8586560001742214
3859138338462126,-38.46236000021378,-3.859008799716264
3858187438458849,-38.45860899990538,-3.858299099723638
3859491738461378,-38.46212600021471,-3.8591383002922726
3859491738461378,-38.46163800019349,-3.8593825004020346
3857969038463415,-38.462900999981116,-3.8585154999902898
3857512938464054,-38.464060000368704,-3.857503900284712
3857714238464140,-38.46447299962921,-3.8577115996105817
3857613438463989,-38.464054000092005,-3.85751289980044
3858948438461127,-38.461368000332925,-3.859488300244834
3858948438461127,-38.461227000125916,-3.859229399816911
3858867738460957,-38.461127000011004,-3.8589484003483676
3859659338461135,-38.46137799989475,-3.8594916996821667
3858460038458583,-38.46028399980668,-3.859648699727643
3858460038458583,-38.459797999877765,-3.85952129996798
3858460038458583,-38.459304999626,-3.859260299623088
3858460038458583,-38.458897999742874,-3.858904900140999
3858460038458583,-38.45858299960571,-3.8584600001288436
3858299138458609,-38.45860899990538,-3.858299099723638
3858685638469696,-38.46969600037005,-3.858685599560715
3858704838469702,-38.46970199974743,-3.8587048000864
3858697438469700,-38.469699999655234,-3.858697399565301
3858070038471717,-38.47171700003946,-3.85807000013034
3858449538470493,-38.470493000251736,-3.858449499644621
3857972538470976,-38.4709760000423,-3.8579725001307565
3876441538462553,-38.462553000120806,-3.8764415001750194
3858518538470313,-38.47031300004488,-3.858518500128639
3860764838466630,-38.46663000017435,-3.860764799755657
3857354938464406,-38.46440600013676,-3.8573548997088096
3857488438469672,-38.46967200016263,-3.857488399569945
3858508738470322F,-38.47032199956061,-3.858508700216305
3857415838471978,-38.471978000384354,-3.857415799999103
3866541438468901,-38.468995999565664,-3.866395800425778
3878336838461775,-38.461912000238556,-3.8780912003485923
3880077238459941FL,-38.459732000431416,-3.8800771003778323
3858806438466980,-38.46698799959648,-3.8588076996156246
3858806438466980,-38.46715300001091,-3.8593042000287596
3858806438466980,-38.46698000012685,-3.8588064000952613
3858807738466988,-38.46698799959648,-3.8588076996156246
3886460738450230,-38.450230000214276,-3.886460699601571
3865121138468560,-38.46856000014384,-3.865121099559076
3865080438468554,-38.46855399986714,-3.865080399840508
3865085038468555,-38.468554999913295,-3.8650849998728063
3863023938469513,-38.469374999956244,-3.8637287997442513
3863023938469513,-38.469513000024904,-3.863023900332678
3863731738469375,-38.469374999956244,-3.8637317000578832
3866072838468884,-38.46888399979673,-3.8660727999197206
3866027338468701,-38.46870100035085,-3.866027299620157
3865733338469028,-38.46892399984267,-3.8659750004458715
3872436738465115,-38.465056000434004,-3.8725682999869946
3871806838465495,-38.46548300034016,-3.8718263997685085
3872701038464980,-38.46470200029705,-3.8731886001737053
3856688238464016,-38.46403199997678,-3.8572319003318967
3856688238464016,-38.46401600013826,-3.856688199900475
3856156038464013,-38.46401299999991,-3.8561559999993733
3856115338463864,-38.463864000323326,-3.8561153002808624
3856119338463566,-38.463566000070784,-3.8561192995659894
3876606338461804,-38.46180399975475,-3.8766063000406916
3876362338462275,-38.46227499989129,-3.8763622995804212
3876295938462013,-38.46201300039962,-3.8762958999357693
3874962838463684,-38.46361599967861,-3.8750381000282346
3880299638458122,-38.45858399965181,-3.880228199971384
3867571638467940,-38.467928999823414,-3.8675689003844127
3867568938467929,-38.46778999970866,-3.867803299682464
3867675138468366,-38.467940000330714,-3.8675716001491764
3865096238469276,-38.46934400032529,-3.8641083999826265
3865096238469276,-38.46931599993343,-3.8647329000032755
3865068538468235,-38.46855399986714,-3.865080399840508
3883093338452067,-38.45177300032367,-3.883143900070877
3882549038454942,-38.45206700039171,-3.883093299715938
3882549038454942,-38.453172000087704,-3.882869700376318
3882549038454942,-38.45463800024345,-3.882595700331251
3886745238451180,-38.45034700021387,-3.8865304995828183
3886745238451180,-38.450440000005926,-3.8868246003749505
3886745238451180,-38.45104900021113,-3.886739600052465
3886745238451180,-38.45117999995699,-3.8867452001308607
3887826238454159,-38.45205199969996,-3.8884618997967664
3863102938464933,-38.46493999958125,-3.8630940996129652
3863249738464820,-38.46493300015777,-3.8631029003785216
3863094138464940,-38.46599699976167,-3.86281820019974
3863094138464940,-38.46536400024837,-3.8629900003881517
3863094138464940,-38.46493999958125,-3.8630940996129652
3869905838467048,-38.4670479996654,-3.8699058004123117
3870080038467189,-38.467188999872405,-3.870079999991958
3870080038467189,-38.467188999872405,-3.870079999991958
3870426438467670,-38.467669999570774,-3.870426399958319
3870237238468474,-38.4684739997752,-3.870237199686983
3870453138468880F,-38.46887999961223,-3.8704530999305575
3870183338467675,-38.467674999801375,-3.8701832997194856
3869809238466590,-38.46659000012835,-3.869809199734732
3872651738465009,-38.465009000065265,-3.872651700415588
3872639838465015,-38.465015000341964,-3.872639799686965
3872623738464993F,-38.464982999765596,-3.8726369002727097
3872623738464993,-38.46502299981154,-3.872623899673158
3872623738464993,-38.46499300022674,-3.8726237000236665
3872651738465009,-38.465009000065265,-3.872651700415588
3884038538451155,-38.451749000116195,-3.8864048004411416
3884038538451155,-38.45156599977105,-3.8856481000797203
3884038538451155,-38.45125699991058,-3.8844430004440937
3862541738467079,-38.46736399984866,-3.862451099638463
3870183338467675,-38.4684739997752,-3.870237199686983
3870193138467674,-38.467674999801375,-3.8701832997194856
3870010838467109,-38.4670479996654,-3.8699058004123117
3883143938451773,-38.45115999993402,-3.88324090004744
3883143938451773,-38.45177300032367,-3.883143900070877
3883240938451160,-38.45115999993402,-3.88324090004744
3862248138460007,-38.46000699962332,-3.8622481001696656
3862206538460017,-38.46001700008446,-3.8622065002297745
3864647838470209,-38.47020899974552,-3.864647799856016
3864676338470206,-38.470205999607174,-3.8646763002710145
3864676338470206,-38.47017499997622,-3.86467530022486
3871788738465506,-38.465494999994235,-3.8718067999438404
3871826438465483,-38.46511499955756,-3.8724367003933367
3871788738465506,-38.46554799974035,-3.871717800336171
3871796338465478,-38.46550599960216,-3.87178870018829
3871796338465478,-38.465478000109556,-3.8717963003589375
3866695438468447,-38.46844700032875,-3.866695399672892
3880228238458584,-38.458589999928506,-3.8802286999944613
3859621238467250,-38.46782699961631,-3.859425100388023
3861281538466848,-38.466706000081786,-3.861237700159677
3861237738466706,-38.46707900019567,-3.862541700039401
3865096038469264,-38.46927599988743,-3.865096200029541
3866475138469471,-38.46948599967908,-3.8664485996231406
3866475138469471,-38.46947099988671,-3.8664750999458306
3866475138469471,-38.46947099988671,-3.8664750999458306
3867803338467790,-38.46778999970866,-3.867803299682464
3880129238459262,-38.45926200034103,-3.880129199902626
3860191038470992,-38.47099199988082,-3.860190999914664
3860739538464112,-38.46336299970261,-3.86099769988391
3885356738450073,-38.45034700021387,-3.8865304995828183
3885356738450073,-38.4500730001688,-3.8853566999516715
3885128538449963,-38.44996299959274,-3.8851284996804907
3884556538449839,-38.449894000008044,-3.884811100152092
3884446838450514,-38.449839000169675,-3.8845565002822013
3888437338451978,-38.45117999995699,-3.8867452001308607
3888437338451978,-38.45147500007113,-3.8873800999116384
3888437338451978,-38.45177500041592,-3.888011799904575
3887586838452617,-38.45178499997775,-3.8866184002189357
3887586838452617,-38.45195100043827,-3.8871516001661917
3887586838452617,-38.45238000043662,-3.8875088999157583
3887586838452617,-38.452616999674774,-3.8875868000907303
3859648738460284,-38.460874000035005,-3.8596860000088213
3859648738460284,-38.46029400026788,-3.859650000147326
3855554738464367,-38.46449199960608,-3.8555331996973337
3855564238464736,-38.46449199960608,-3.8555331996973337
3855249438464762,-38.464736000066296,-3.8555642002276045
3855677738465889,-38.464762000365965,-3.8552493997399324
3870454638466202,-38.465825999969866,-3.871229499941421
3870454638466202,-38.4662020002221,-3.870454599999732
3859488338461368,-38.461368000332925,-3.859488300244834
3857711638464473,-38.46447299962921,-3.8577115996105817
3869554438466496,-38.466496000290135,-3.8695544002153497
1051622TR,-38.46941600004834,-3.8588162000075954
3857493538469677,-38.46967700039323,-3.8574934996252637
3859203738469233,-38.46923299970314,-3.85920369989077
3859768738469435,-38.469435000025214,-3.859768699865583
3860095438469545,-38.46954499970195,-3.8600954001825016
3860397738469637,-38.469637000347234,-3.860397700093756
3860740438469751,-38.469751000208475,-3.860740400249199
3861022838469835,-38.469834999585544,-3.8610227999621998
3859072038468808,-38.468807999889236,-3.859071999573075
3859187138468508,-38.46850800044382,-3.8591871002044513
3858813138469394,-38.46939399993312,-3.858813100044472
3858941038469142,-38.46914200000327,-3.8589409998272117
3859072038468808,-38.468807999889236,-3.859071999573075
3859187138468508,-38.46850800044382,-3.8591871002044513
3859274938468241,-38.46824099982223,-3.859274900116475
3859274938468241,-38.46798100042281,-3.858463799764479
3858813138469394,-38.469688000001156,-3.8587171001140064
3858717138469688,-38.47002400020739,-3.8585996999161694
3858599738470024,-38.47024999983756,-3.858543700031703
3858180438469918,-38.46981300036964,-3.8578520997945134
3857852138469813,-38.46967700039323,-3.8574934996252637
3858941038469142,-38.46923299970314,-3.85920369989077
3859203738469233,-38.469323000256225,-3.859477100088043
3859477138469323,-38.469435000025214,-3.859768699865583
3859768738469435,-38.46954499970195,-3.8600954001825016
3860095438469545,-38.469637000347234,-3.860397700093756
3860397738469637,-38.469751000208475,-3.860740400249199
3860740438469751,-38.469834999585544,-3.8610227999621998
3861022838469835,-38.46989000032323,-3.8612110001874385
3860740438469751,-38.470062000161136,-3.8606209001343927
3859827838466643,-38.46667000022029,-3.8598486999574675
3857568738466558,-38.46656299978258,-3.8575810998877955
3857515438467085,-38.467085999619144,-3.8575288996389645
3860330438466450,-38.46643700026732,-3.8603341998633596
3861695438466855,-38.46684200005819,-3.861699100033377
3862642038466738,-38.46673399957439,-3.862628999928347
3862735438466418,-38.466414000106,-3.862722300094049
3860083738465991,-38.465987000199846,-3.860070999776781
3860203838465656,-38.46565200003971,-3.860190900089947
3860313638465320,-38.46531599983348,-3.8603007999419106
3860432838464994,-38.46504900011121,-3.860397299895453
3860550438464691,-38.464686999605306,-3.8605376004298932
3860633838464418,-38.46441299956024,-3.86062099995911
3861015438463355,-38.463350000002436,-3.8610027001144545
3859827838466643,-38.46633099987571,-3.8599538001276983
3859953838466331,-38.46599100038429,-3.86008370000269
3860203838465656,-38.465320000017925,-3.860313599992594
192507084TR,-38.46499400027284,-3.8604327997338714
3860432838464994,-38.46469099978975,-3.8605503995812
3860625438464486,-38.46441799979084,-3.8606338000097935
3860496838464412,-38.46428299986053,-3.860219899628646
3860496838464412,-38.46414199965352,-3.8599159998234995
3860746538464099,-38.464105999792025,-3.860753499774148
3860883738463695,-38.46335500023304,-3.8610154003404205
3861142138463010,-38.46268399986667,-3.861235700067482
3859827838466643,-38.46698600040355,-3.8597337000501852
3858958138467043,-38.46685999998897,-3.8584020999768995
3859525438467541,-38.46783800012355,-3.85945690041558
3858402138466860,-38.466734999620485,-3.8580327996739356
3858032838466735,-38.46655799955198,-3.857568700035415
3857568738466558,-38.467084999573046,-3.8575153999157124
3857515438467085,-38.46758099996316,-3.8574820998189807
3857482138467581,-38.46760800030893,-3.857396999671778
3857397038467608,-38.46753000030924,-3.857031099705466
3859953838466331,-38.466449999967494,-3.860330400227724
3860330438466450,-38.4665859999439,-3.860798699700183
3861255438466701,-38.46685499975837,-3.8616954002225157
3861695438466855,-38.46698600040355,-3.8621620998010258
3862527138467098,-38.466737999758834,-3.862641999628522
3862642038466738,-38.466418000290446,-3.8627353996189413
3862735438466418,-38.466070999576914,-3.86281729997836
3861255438466701,-38.46745300035565,-3.8612851996521727
3861400038466241,-38.465797999578,-3.8615621000108717
3859579738466219,-38.46621800006062,-3.8595766001799348
3859165438466088,-38.46608800036091,-3.8591653995634942
3858720438465915,-38.465914999577535,-3.8587203997266215
3858294638465773,-38.46577300022375,-3.8582946004154337
3862478838459274,-38.45927399999505,-3.8624787996568557
3862785138460192,-38.460192000060715,-3.8627850997525
3863084038460311,-38.4603110001525,-3.8630840002263653
3863167038459951,-38.459950999738794,-3.863166999557336
3861892838459899,-38.459899000038774,-3.861892799612974
3861590438459795,-38.459794999739415,-3.8615903998770023
3862620438458916,-38.45891599967359,-3.862620399711602
3862742138458573,-38.458573000043884,-3.8627420995682087
3862920438458475,-38.45847500002117,-3.862920400056396
3863270438458391,-38.45839099974478,-3.8632704000089007
3864288738458121,-38.458120999884216,-3.864288699663689
3864635438458025,-38.45802499995375,-3.8646354000036354
3863362938457718,-38.45771800018554,-3.8633628997779397
3863067138457505,-38.45750500025554,-3.8630671001665178
3863155438457088,-38.45708799991121,-3.8631554001015616
3863923738456865,-38.456865000419384,-3.8639236999187574
3863235738456699,-38.45669899995886,-3.8632356996677686
3863287138456339,-38.45633900044447,-3.8632871004193134
3862574838459041,-38.45904100004208,-3.8625747995872644
3862620438458916,-38.45891599967359,-3.862620399711602
3862742138458573,-38.458573000043884,-3.8627420995682087
3862920438458475,-38.45847500002117,-3.862920400056396
3862952538458168,-38.458168000252954,-3.862952499558162
3863008738457823,-38.457822999631674,-3.8630086999914397
3863067138457505,-38.45750500025554,-3.8630671001665178
3863287138456339,-38.45633900044447,-3.8632871004193134
3862491238459269,-38.459268999764504,-3.862491200408499
3862351138459652,-38.459652000339474,-3.862351100422927
3862225438460021,-38.46002100026891,-3.862225400381874
3862095738460346,-38.4603459999679,-3.862095700156374
3861970438460686,-38.46068600035858,-3.8619704003136803
3861846938461041,-38.461040999642364,-3.8618469000143705
3861721138461385,-38.46138500021755,-3.8617211001486
3861593738461720,-38.46172000037768,-3.861593700388937
3861472638462040,-38.46203999984607,-3.861472600380182
3862785138460192,-38.460192000060715,-3.8627850997525
3863084038460311,-38.4603110001525,-3.8630840002263653
3861892838459899,-38.459899000038774,-3.861892799612974
3861590438459795,-38.459794999739415,-3.8615903998770023
3861265438459693,-38.45969300043157,-3.861265400178013
3861372638459379,-38.45937900034056,-3.8613726002652697
3862920438458475,-38.45847500002117,-3.862920400056396
3863270438458391,-38.45839099974478,-3.8632704000089007
3863567038458313,-38.45831299974509,-3.8635670000169853
3863930438458228,-38.458228000321924,-3.863930399868025
3864288738458121,-38.458120999884216,-3.864288699663689
3863008738457823,-38.457822999631674,-3.8630086999914397
3863155438457088,-38.45708799991121,-3.8631554001015616
3863515438456963,-38.4569630004421,-3.863515399615949
3864074638456804,-38.45680400030432,-3.8640745998628745
1058794TR,-38.47130599997189,-3.8588882995553604
3859887138470135,-38.47013499993028,-3.8598871001095176
3861317138469948,-38.46994800029995,-3.8613171004038236
3858894738471288,-38.47128800004111,-3.858894700030362
3858894738471288,-38.47108699976519,-3.8593868998854646
3860952238470387,-38.470193999953096,-3.8613282996612384
3858894738471288,-38.47128800004111,-3.858894700030362
3857436938472013,-38.47201300019975,-3.857436899892946
3857436938472013,-38.47220199992233,-3.857112599866525
3858621338471431,-38.471431000340374,-3.8586212998330893
3858929438471600,-38.47160000003993,-3.858929400371494
3858929438471600,-38.47143399957935,-3.8592616998674885
3858672238471737,-38.47173700006243,-3.8586721996622373
3858673738471848,-38.471847999785325,-3.858673699731412
3858672238471737,-38.47173700006243,-3.8586721996622373
3858672238471737,-38.47197600029216,-3.8581833003190127
3859613738471282,-38.471281999764415,-3.859613699912302
3859386938471087,-38.47108699976519,-3.8593868998854646
3859515438470806,-38.47080600029665,-3.8595154004153756
3859752538470417,-38.47041700034424,-3.8597525003775672
3884814438449889,-38.4498889997775,-3.884814399764707
3884549938449845,-38.44984500044637,-3.884549900157708
3882426638455744,-38.45574399998554,-3.8824265999076033
3881634138455686,-38.455686000008825,-3.881634100233498
3882421538455752,-38.455752000354494,-3.882421499852285
3882476038455294,-38.455293999918126,-3.8824759996675766
3882597538454642,-38.45464200042795,-3.8825974998746915
3882659538454273,-38.4542729995992,-3.8826595000358566
3882799438453572,-38.453571999648034,-3.8827994003719937
3882875138453178,-38.4531780003644,-3.8828750999059025
3882979338452660,-38.452659999859065,-3.882979299854753
3882979338452660,-38.452524999928755,-3.882517800156279
3882284838456446,-38.45653499959053,-3.8822621004155735
3882167638457125,-38.45684899968154,-3.882202700194398
3881985438456040,-38.45613299993795,-3.882365400143044
3881620138455951,-38.455817999800786,-3.8810604002172227
3881060438455818,-38.45576299996242,-3.880735299794196
3880735338455763,-38.456950999888704,-3.8804954002424665
3880495438456951,-38.45741000037117,-3.8804186997631405
3881620138455951,-38.45587199959306,-3.8816114004457063
3881634138455686,-38.45533199987187,-3.8816598999843563
3881778838457021,-38.45712499981886,-3.882167599654963
3881778838457021,-38.45696200039595,-3.881481999694472
3882529338455032,-38.45495999980409,-3.8821270995859436
3882127138454960,-38.4548930003117,-3.8817204000763468
3881720438454893,-38.45479600033508,-3.881292099750567
3881292138454796,-38.454751000058536,-3.8809054002639414
3880905438454751,-38.45504199998828,-3.8808219000106305
3877351638462337,-38.46223599989145,-3.877538299852631
2296520TR,-38.46620999969167,-3.870460499552337
3870460538466210,-38.466015999738545,-3.870827100090537
3871226538465835,-38.46583100020047,-3.8712349003703252
3871724238465552,-38.4655519999248,-3.871724199911853
3870827138466016,-38.466015999738545,-3.870827100090537
3870147138466346,-38.466345999668135,-3.8701471002084418
3869758838466576,-38.46657600038208,-3.8697587999286043
3870147138466346,-38.466345999668135,-3.8701471002084418
3870827138466016,-38.466015999738545,-3.870827100090537
3871551138465908,-38.46590800015406,-3.871551100203078
3871551138465908,-38.46578399983167,-3.871806700119066
3872145438465583,-38.46558299955575,-3.872145400090119
3870972138466305,-38.46630499957604,-3.870972099582673
3869745038467071,-38.46707099982672,-3.8697449998318234
3870647038466540,-38.46653999962126,-3.870647000058966
3872145438465583,-38.46558299955575,-3.872145400090119
3864733338469321,-38.46932100016397,-3.8647333002015785
3865107138469286,-38.469286000348575,-3.8651070998127466
3864516738469832,-38.469832000346514,-3.864516700285435
3865267738469493,-38.46949300000193,-3.8652676998444235
3865267738469493,-38.46898499995774,-3.865858100271055
3859733738466986,-38.46698600040355,-3.8597337000501852
3870972138466305,-38.46630499957604,-3.870972099582673
3870065438466413,-38.466413000059845,-3.870065400397891
3866083238468870,-38.4688700000504,-3.8660831996798493
3879632138459521,-38.45952099969435,-3.87963209964164
3859613738471282,-38.471281999764415,-3.859613699912302
3857001438472267,-38.47226700022185,-3.8570013995948784
3858067738471722,-38.47172200027006,-3.8580676996645593
3858402138466860,-38.46685999998897,-3.8584020999768995
3858599738470024,-38.47002400020739,-3.8585996999161694
3857584038469324,-38.46932400030232,-3.8575840002014274
3860620938470062,-38.470062000161136,-3.8606209001343927
3875351638463362,-38.46336199965651,-3.8753516000962236
4629077TR,-38.46252199959059,-3.8764878997967003
3876496938462504,-38.462503999659816,-3.876496900211748
4629197TR,-38.468784999727916,-3.866982900340531
3866991938468767,-38.46876699979714,-3.8669918998562594
3861142138463010,-38.46300999961176,-3.8611421004275712
3861010338463096,-38.463095999980396,-3.861010300285102
3861142138463010,-38.46300999961176,-3.8611421004275712
3860754638463603,-38.463602999978434,-3.86075459964502
3860883738463695,-38.463694999724396,-3.8608837000226686
3860586638464098,-38.464098000322394,-3.8605865999915636
3860746538464099,-38.46409900036855,-3.860746500350672
3864094938469354,-38.46935399988712,-3.8640949002593743
3863730038469381,-38.46938100023294,-3.863730000339217
3863930438458228,-38.458228000321924,-3.863930399868025
3861135138463029,-38.46302899958863,-3.8611351001047183
3871303338466059,-38.46605899992289,-3.871303300107172
3858543738470250,-38.47024999983756,-3.858543700031703
3858800138461151,-38.46115100021842,-3.858800100344297
3858800138461151,-38.46143599987147,-3.8587003997036504
3882365438456133,-38.45613299993795,-3.882365400143044
3882365438456133,-38.45644599998286,-3.8822848002033084
3865267738469493,-38.46958899993234,-3.865073000218729
3865267738469493,-38.46974700002397,-3.8647215001970494
3859953838466331,-38.46633099987571,-3.8599538001276983
3858525938470262,-38.47026200039096,-3.8585258997504184
3862607638458912,-38.458912000388466,-3.8626075996609757
3862498038458583,-38.45858299960571,-3.8624980001825406
3872972038464783,-38.46478300043509,-3.872972000257562
3858198338458841,-38.45884099981225,-3.8581983001114395
3858057138459329,-38.45932899983342,-3.858057100254939
3858057138459329,-38.45960700006293,-3.8584586997091606
3857894038458307,-38.45826700032177,-3.857815300435732
3857894038458307,-38.45807000023029,-3.857354299861015
3858193038458863,-38.45887100029637,-3.8581721999869956
3858198338458841,-38.45861200004373,-3.858304799626751
3858664638458713,-38.45871300020474,-3.8586646003909664
3857715438459947,-38.45994699955435,-3.857715400145537
3857715438459947,-38.45979399969326,-3.857300100419252
3857715438459947,-38.45968400001652,-3.8568086002366613
3857681138459862,-38.45994699955435,-3.857715400145537
3857779138459659,-38.45986200013118,-3.857681100002708
3858091638460279,-38.4600980002225,-3.8579074998311853
3876613338461817,-38.461817000354245,-3.8766133003634877
3855880138463999,-38.46399900025364,-3.8558800996868285
64573208TR,-38.46403199997678,-3.8572319003318967
3856690038464022,-38.46402200041496,-3.8566900003431783
3856690038464022,-38.4636589998629,-3.856758699554291
3856690038464022,-38.463120000187814,-3.856780800393551
3857776438463734,-38.46373399972424,-3.8577764002606045
3857776438463734,-38.4634180004403,-3.8579761001169004
3856795038462854,-38.46260900000533,-3.8568066001444095
3856795038462854,-38.462607999959175,-3.8565871997394083
3856117138463553,-38.463536999632765,-3.85610000011485
3856690038464022,-38.46402200041496,-3.8564197001090292
3858552638464299,-38.464298999699054,-3.858552599722657
3858552638464299,-38.46435000025224,-3.8587955003120555
3857236838464038,-38.46406399965383,-3.8575006995975514
3858552638464299,-38.46395199988484,-3.8585765001053574
3858033738464196,-38.464250000137326,-3.858289700009607
3856118838463043,-38.46304300023422,-3.856118800442232
3859470938461288,-38.461288000240984,-3.8594709001618526
64573272TR,-38.46212600021471,-3.8591383002922726
3860061238464333,-38.46433300036762,-3.8600611998644467
3858828738463705,-38.46370500018554,-3.858828699684693
3858517638462908,-38.46290800030391,-3.858517599907259
3858517638462908,-38.463281000417794,-3.8583410000370577
3858517638462908,-38.46370500018554,-3.858828699684693
3859194038463404,-38.46333700030226,-3.859264399632309
3859194038463404,-38.4629860003036,-3.8596771003178674
3858779838462658,-38.462657999567,-3.8587797999477402
3858779838462658,-38.462366999637254,-3.8590090002650754
3860389438461006,-38.461005999826966,-3.8603894002505967
3859328638461774,-38.46177400016995,-3.8593286004345373
3859328638461774,-38.461383000125295,-3.85949879982968
3858838838460205,-38.46020499976089,-3.858838799970613
3858901438460778,-38.4607780001046,-3.8589013999795725
3860406238460340,-38.4603399996912,-3.860406199586407
3857979238462272,-38.46227199975294,-3.857979200079967
3859738738459995,-38.45999499996924,-3.8597387002807295
3859738738459995,-38.45985799994668,-3.860323399904928
3858838838460205,-38.46050199996728,-3.8588748996568256
3858800138461151,-38.46115100021842,-3.858800100344297
3858800138461151,-38.460980000426616,-3.858406799833915
3858901438460778,-38.46096099955042,-3.8588746001826166
3858114538460871,-38.46087099989671,-3.858114500383863
3858114538460871,-38.46087099989671,-3.858114500383863
3858406838460980,-38.460980000426616,-3.858406799833915
3858406838460980,-38.46087099989671,-3.858114500383863
3858600538473136,-38.47316000003394,-3.858570300179167
3858645438472676,-38.47270000040464,-3.8586151997316165
3858682138472228,-38.47225200042942,-3.8586519001650004
3858673738471848,-38.47187199999274,-3.858643499597804
3859893738471431,-38.47166999967072,-3.860316899605209
3860316938471670,-38.47169399987814,-3.860286700370864
3859893738471431,-38.47145499964847,-3.859863599925177
3859515438470806,-38.470829999604746,-3.8594852002817106
3859740338470411,-38.47043400022886,-3.8597101000410134
3858543738470250,-38.47025400002207,-3.858556699731878
3858556738470254,-38.47027700018339,-3.858526499598213
3859874438470130,-38.470152999861,-3.8598442995747178
3860600938470042,-38.470065000299485,-3.860570799802531
3858634438470008,-38.47003199967702,-3.8586042001236933
3861303538469948,-38.46997199960805,-3.8612733996476436
3861317138469948,-38.46991999990803,-3.8612578000074222
3861257838469920,-38.46994300006935,-3.8612276996985315
3858180438469918,-38.46994200002325,-3.8581501998717727
3859887138470135,-38.46981400041574,-3.859999799551076
3859999838469814,-38.46983799972389,-3.859969600316731
3861026638469822,-38.46984600009279,-3.8609965001882642
3857852138469813,-38.46983699967774,-3.8578218996609053
3860744338469738,-38.4697619998164,-3.8607142003000376
3858717138469688,-38.4696920001856,-3.8587298003399724
3858729838469692,-38.46971600039308,-3.8586996002063643
3857480538469673,-38.469697000416204,-3.8574502997914806
3860402038469624,-38.469647999955214,-3.860371799618804
3861317138469948,-38.46956799986327,-3.861296899832041
3861296938469568,-38.46959200007069,-3.861266699698376
3860099438469532,-38.4695550001631,-3.8600692002333403
3859773138469422,-38.46944599963314,-3.8597429001147248
3859477138469323,-38.46934699956432,-3.8594468999544347
3857564138469304,-38.46932799958745,-3.857533899869509
3859208038469220,-38.46924400021038,-3.8591778003151944
3858941038469142,-38.469165000164594,-3.8589107996936036
3859059438468803,-38.46882699986611,-3.859029199937595
3859274938468241,-38.46826399998355,-3.8592446999828667
3870154638467305,-38.46766600028565,-3.870187100254441
3869745038467071,-38.46709500003419,-3.8697147996982153
3857397038467608,-38.467631999617026,-3.857366900262207
3857482138467581,-38.46760500017058,-3.8574518996853726
3857031138467530,-38.467559999894036,-3.856992800277453
3859525438467541,-38.46756500012464,-3.8594951998435363
3870647038466540,-38.46674400003553,-3.870336699778818
