CodDist;CodConsMT;TipCrvaCarga;CodAlim;fcDU;fcSA;fcDO;EnerMedid01_MWh;EnerMedid02_MWh;EnerMedid03_MWh;EnerMedid04_MWh;EnerMedid05_MWh;EnerMedid06_MWh;EnerMedid07_MWh;EnerMedid08_MWh;EnerMedid09_MWh;EnerMedid10_MWh;EnerMedid11_MWh;EnerMedid12_MWh;PropEnerMensDU01;PropEnerMensDU02;PropEnerMensDU03;PropEnerMensDU04;PropEnerMensDU05;PropEnerMensDU06;PropEnerMensDU07;PropEnerMensDU08;PropEnerMensDU09;PropEnerMensDU10;PropEnerMensDU11;PropEnerMensDU12;PropEnerMensSA01;PropEnerMensSA02;PropEnerMensSA03;PropEnerMensSA04;PropEnerMensSA05;PropEnerMensSA06;PropEnerMensSA07;PropEnerMensSA08;PropEnerMensSA09;PropEnerMensSA10;PropEnerMensSA11;PropEnerMensSA12;PropEnerMensDO01;PropEnerMensDO02;PropEnerMensDO03;PropEnerMensDO04;PropEnerMensDO05;PropEnerMensDO06;PropEnerMensDO07;PropEnerMensDO08;PropEnerMensDO09;PropEnerMensDO10;PropEnerMensDO11;PropEnerMensDO12;DiasMesDU01;DiasMesDU02;DiasMesDU03;DiasMesDU04;DiasMesDU05;DiasMesDU06;DiasMesDU07;DiasMesDU08;DiasMesDU09;DiasMesDU10;DiasMesDU11;DiasMesDU12;DiasMesSA01;DiasMesSA02;DiasMesSA03;DiasMesSA04;DiasMesSA05;DiasMesSA06;DiasMesSA07;DiasMesSA08;DiasMesSA09;DiasMesSA10;DiasMesSA11;DiasMesSA12;DiasMesDO01;DiasMesDO02;DiasMesDO03;DiasMesDO04;DiasMesDO05;DiasMesDO06;DiasMesDO07;DiasMesDO08;DiasMesDO09;DiasMesDO10;DiasMesDO11;DiasMesDO12;DemMaxDU01_kW;DemMaxDU02_kW;DemMaxDU03_kW;DemMaxDU04_kW;DemMaxDU05_kW;DemMaxDU06_kW;DemMaxDU07_kW;DemMaxDU08_kW;DemMaxDU09_kW;DemMaxDU10_kW;DemMaxDU11_kW;DemMaxDU12_kW;DemMaxSA01_kW;DemMaxSA02_kW;DemMaxSA03_kW;DemMaxSA04_kW;DemMaxSA05_kW;DemMaxSA06_kW;DemMaxSA07_kW;DemMaxSA08_kW;DemMaxSA09_kW;DemMaxSA10_kW;DemMaxSA11_kW;DemMaxSA12_kW;DemMaxDO01_kW;DemMaxDO02_kW;DemMaxDO03_kW;DemMaxDO04_kW;DemMaxDO05_kW;DemMaxDO06_kW;DemMaxDO07_kW;DemMaxDO08_kW;DemMaxDO09_kW;DemMaxDO10_kW;DemMaxDO11_kW;DemMaxDO12_kW
20250139;272536324;MT-Tipo05;ESB01S1;0.4932432432432433;0.6127266387726639;0.6246702358783365;4.997;5.423;5.567;5.867;6.19;6.248;5.287;5.482;5.267;5.022;5.715;5.369;0.7815815259072254;0.7845721286253035;0.726718950452866;0.7461431172343302;0.7536470651925019;0.7461431172343302;0.8072554311274938;0.7536470651925019;0.8002443965274338;0.8072554311274938;0.7164146064755744;0.7815815259072254;0.10181115574606883;0.11242079269677475;0.1301638139708518;0.10691432647715984;0.12855900231249648;0.10691432647715984;0.10058353676510567;0.12855900231249648;0.10424223729597783;0.10058353676510567;0.1350717748952354;0.10181115574606883;0.11660731834670571;0.10300707867792175;0.14311723557628206;0.14694255628850988;0.11779393249500154;0.14694255628850988;0.09216103210740052;0.11779393249500154;0.09551336617658836;0.09216103210740052;0.14851361862919019;0.11660731834670571;22.0;20.0;20.0;20.0;21.0;20.0;23.0;21.0;22.0;23.0;19.0;22.0;4.0;4.0;5.0;4.0;5.0;4.0;4.0;5.0;4.0;4.0;5.0;4.0;5.0;4.0;6.0;6.0;5.0;6.0;4.0;5.0;4.0;4.0;6.0;5.0;14.99645358483406;17.970911207853394;17.087767430973845;18.4899545372273;18.76579553609901;19.690682793351996;15.675451675772203;16.619400828577508;16.18418718875776;14.889751903863818;18.203490820991657;16.112859575139897;8.649016425616168;10.36449753541738;9.855155444022076;10.663849262541808;10.822937097315792;11.35635421720832;9.040620054318428;9.585030883277089;9.334026877686062;8.587477570037288;10.49863490882482;9.292889571569582;7.773258277080974;9.315037952333277;8.857269411614821;9.584078751439248;9.727058110893022;10.206463957557938;8.125209990240998;8.614496375430623;8.388907838188143;7.717950552485396;9.435593215127914;8.351935899469233
20250139;203784691;MT-Tipo01;ESB01S1;0.43279569892473113;0.7823275862068967;0.7420977011494253;2.734;3.575;3.089;3.905;8.502;12.074;10.234;11.368;12.665;11.405;16.8693;13.04014;0.8561630383877449;0.8585521930409279;0.8156674002184824;0.8299771240777137;0.8360275708589621;0.8299771240777137;0.8746899728357151;0.8360275708589621;0.8697360343769184;0.8746899728357151;0.8078300625546735;0.8561630383877449;0.06580756273321953;0.0725903212904946;0.08620553171951935;0.07017430808389986;0.0841498470002782;0.07017430808389986;0.06430849179166175;0.0841498470002782;0.06685082872928177;0.06430849179166175;0.08987076435538978;0.06580756273321953;0.07802939887903554;0.06885748566857752;0.09812706806199833;0.09984856783838646;0.07982258214075974;0.09984856783838646;0.06100153537262312;0.07982258214075974;0.06341313689379986;0.06100153537262312;0.10229917308993679;0.07802939887903554;22.0;20.0;20.0;20.0;21.0;20.0;23.0;21.0;22.0;23.0;19.0;22.0;4.0;4.0;5.0;4.0;5.0;4.0;4.0;5.0;4.0;4.0;5.0;4.0;5.0;4.0;6.0;6.0;5.0;6.0;4.0;5.0;4.0;4.0;6.0;5.0;10.243258350580877;14.77469670710572;12.128492946820133;15.60137899925895;32.58578802583995;48.238425105519234;37.46946970591709;43.57036441751925;48.20319214241867;41.75682059761427;69.05089210556721;48.85644584774825;2.3956007432810114;3.4553726169844015;2.836502382724063;3.6487096046653993;7.620869780236764;11.281567161774655;8.763021140899964;10.189843291194016;11.273327194597911;9.765708042990433;16.148998960172975;11.426104270844348;2.3956007432810114;3.455372616984402;2.836502382724064;3.6487096046653997;7.620869780236763;11.281567161774658;8.763021140899964;10.189843291194016;11.273327194597911;9.765708042990434;16.148998960172975;11.426104270844347
20250139;228582713_1;MT-Tipo02;ESB01S1;0.44365057343692194;0.637736560614372;0.7756537387982958;17.583;12.967;12.88609;13.39839;13.211110000000001;20.663;16.1955;10.577639999999999;16.606;0.0;0.0;0.0;0.7727742058319541;0.7739975012447674;0.7161059456537068;0.73806616542345;0.7420535111988559;0.73806616542345;0.7975068769354491;0.7420535111988559;0.7902333848424212;0.7975068769354491;0.7055635614402187;0.7727742058319541;0.11675729621950277;0.12863633429841226;0.14876863890071507;0.12266464147115361;0.14681824735248586;0.12266464147115361;0.11525524370361862;0.14681824735248586;0.11939517740147083;0.11525524370361862;0.1542931510424731;0.11675729621950277;0.11046849794854308;0.0973661644568204;0.13512541544557813;0.13926919310539626;0.11112824144865828;0.13926919310539626;0.0872378793609323;0.11112824144865828;0.09037143775610795;0.0872378793609323;0.1401432875173082;0.11046849794854308;22.0;20.0;20.0;20.0;21.0;20.0;23.0;21.0;22.0;23.0;19.0;22.0;4.0;4.0;5.0;4.0;5.0;4.0;4.0;5.0;4.0;4.0;5.0;4.0;5.0;4.0;6.0;6.0;5.0;6.0;4.0;5.0;4.0;4.0;6.0;5.0;58.00569355145798;47.12992893300385;43.3327404199256;46.43715742671213;43.843271146700125;71.61539438008244;52.741037910599196;35.10366188853026;56.02030089223582;0.0;0.0;0.0;33.532386029588686;27.245238764821956;25.0501302633659;26.844755981891936;25.345261867903695;41.39998856980825;30.488952627563766;20.293000038937894;32.384654677832856;0.0;0.0;0.0;20.868070186817537;16.955416005864237;15.589343271414492;16.70618522296018;15.77301129409586;25.764282519170305;18.974062948969333;12.628858225000029;20.15380731322072;0.0;0.0;0.0
20250139;227165514;MT-Tipo05;ESB01S1;0.4932432432432433;0.6127266387726639;0.6246702358783365;6.394;6.966;6.683;6.922;6.99;7.058;6.433;6.921;6.688;6.578;7.101;7.158;0.7815815259072254;0.7845721286253035;0.726718950452866;0.7461431172343302;0.7536470651925019;0.7461431172343302;0.8072554311274938;0.7536470651925019;0.8002443965274338;0.8072554311274938;0.7164146064755744;0.7815815259072254;0.10181115574606883;0.11242079269677475;0.1301638139708518;0.10691432647715984;0.12855900231249648;0.10691432647715984;0.10058353676510567;0.12855900231249648;0.10424223729597783;0.10058353676510567;0.1350717748952354;0.10181115574606883;0.11660731834670571;0.10300707867792175;0.14311723557628206;0.14694255628850988;0.11779393249500154;0.14694255628850988;0.09216103210740052;0.11779393249500154;0.09551336617658836;0.09216103210740052;0.14851361862919019;0.11660731834670571;22.0;20.0;20.0;20.0;21.0;20.0;23.0;21.0;22.0;23.0;19.0;22.0;4.0;4.0;5.0;4.0;5.0;4.0;4.0;5.0;4.0;4.0;5.0;4.0;5.0;4.0;6.0;6.0;5.0;6.0;4.0;5.0;4.0;4.0;6.0;5.0;19.188978231224528;23.08415406120353;20.513301552218106;21.814805745131647;21.191100290360595;22.24341215676671;19.073232576176014;20.98191775530553;20.550568429544693;19.503143772125885;22.61819568151562;21.481812039272;11.067002406521867;13.313496188773273;11.830789263948182;12.58141547559475;12.221701180975344;12.828608845239488;11.000247552379506;12.101057778759708;11.852282467811731;11.248193440005036;13.044760540256352;12.389365534232644;9.94641053104978;11.965435068403762;10.632859974460542;11.307481356308587;10.984190015370311;11.529645104424445;9.886414955025598;10.875762388609145;10.652176879020752;10.109255024740927;11.723910309820354;11.134877475954696
20250139;1312014_1;MT-Tipo05;ESB01S1;0.4932432432432433;0.6127266387726639;0.6246702358783365;144.204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7815815259072254;0.7845721286253035;0.726718950452866;0.7461431172343302;0.7536470651925019;0.7461431172343302;0.8072554311274938;0.7536470651925019;0.8002443965274338;0.8072554311274938;0.7164146064755744;0.7815815259072254;0.10181115574606883;0.11242079269677475;0.1301638139708518;0.10691432647715984;0.12855900231249648;0.10691432647715984;0.10058353676510567;0.12855900231249648;0.10424223729597783;0.10058353676510567;0.1350717748952354;0.10181115574606883;0.11660731834670571;0.10300707867792175;0.14311723557628206;0.14694255628850988;0.11779393249500154;0.14694255628850988;0.09216103210740052;0.11779393249500154;0.09551336617658836;0.09216103210740052;0.14851361862919019;0.11660731834670571;22.0;20.0;20.0;20.0;21.0;20.0;23.0;21.0;22.0;23.0;19.0;22.0;4.0;4.0;5.0;4.0;5.0;4.0;4.0;5.0;4.0;4.0;5.0;4.0;5.0;4.0;6.0;6.0;5.0;6.0;4.0;5.0;4.0;4.0;6.0;5.0;432.7693801775887;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;249.59430951361895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;224.32158026579643;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20250139;247656640;MT-Tipo02;ESB01S1;0.44365057343692194;0.637736560614372;0.7756537387982958;1.506;1.302;1.85565;1.81452;1.58547;2.391;2.11171;0.99938;2.775;2.15652;2.31;2.16696;0.7727742058319541;0.7739975012447674;0.7161059456537068;0.73806616542345;0.7420535111988559;0.73806616542345;0.7975068769354491;0.7420535111988559;0.7902333848424212;0.7975068769354491;0.7055635614402187;0.7727742058319541;0.11675729621950277;0.12863633429841226;0.14876863890071507;0.12266464147115361;0.14681824735248586;0.12266464147115361;0.11525524370361862;0.14681824735248586;0.11939517740147083;0.11525524370361862;0.1542931510424731;0.11675729621950277;0.11046849794854308;0.0973661644568204;0.13512541544557813;0.13926919310539626;0.11112824144865828;0.13926919310539626;0.0872378793609323;0.11112824144865828;0.09037143775610795;0.0872378793609323;0.1401432875173082;0.11046849794854308;22.0;20.0;20.0;20.0;21.0;20.0;23.0;21.0;22.0;23.0;19.0;22.0;4.0;4.0;5.0;4.0;5.0;4.0;4.0;5.0;4.0;4.0;5.0;4.0;5.0;4.0;6.0;6.0;5.0;6.0;4.0;5.0;4.0;4.0;6.0;5.0;4.968240601063284;4.732256302211075;6.240092980899167;6.288901195883811;5.261646531211885;8.286909353084118;6.8768347483060985;3.3166091508275355;9.36145579766075;7.022759598343081;8.056422501316085;7.148724205099663;2.872079472249364;2.7356598189094;3.6073218659201456;3.635537301441633;3.0416938723320954;4.790561519160408;3.9754145381836117;1.9172914165081956;5.411743751113223;4.059771919384632;4.657319873124853;4.132590526683586;1.78736926015738;1.702471785273019;2.2449295978532127;2.26248879236727;1.8929246835769409;2.981290204875197;2.47400317804131;1.1931799846563627;3.367867957014784;2.526500955864984;2.8983704860450614;2.5718178565674874
20250139;206666450;MT-Tipo01;ESB01S1;0.43279569892473113;0.7823275862068967;0.7420977011494253;2.417;3.482;3.368;2.461;4.161;3.318;3.911;3.34036;5.573;5.502;5.18476;4.18789;0.8561630383877449;0.8585521930409279;0.8156674002184824;0.8299771240777137;0.8360275708589621;0.8299771240777137;0.8746899728357151;0.8360275708589621;0.8697360343769184;0.8746899728357151;0.8078300625546735;0.8561630383877449;0.06580756273321953;0.0725903212904946;0.08620553171951935;0.07017430808389986;0.0841498470002782;0.07017430808389986;0.06430849179166175;0.0841498470002782;0.06685082872928177;0.06430849179166175;0.08987076435538978;0.06580756273321953;0.07802939887903554;0.06885748566857752;0.09812706806199833;0.09984856783838646;0.07982258214075974;0.09984856783838646;0.06100153537262312;0.07982258214075974;0.06341313689379986;0.06100153537262312;0.10229917308993679;0.07802939887903554;22.0;20.0;20.0;20.0;21.0;20.0;23.0;21.0;22.0;23.0;19.0;22.0;4.0;4.0;5.0;4.0;5.0;4.0;4.0;5.0;4.0;4.0;5.0;4.0;5.0;4.0;6.0;6.0;5.0;6.0;4.0;5.0;4.0;4.0;6.0;5.0;9.055579895155077;14.390347953606186;13.223944397827843;9.832264716306346;15.947949185546937;13.256178109997746;14.319239400023623;12.802665595153465;21.2109269490485;20.14432502657376;21.222712463069637;15.69043131448945;2.1178372335443325;3.3654846020530593;3.0926966736855435;2.299481264297451;3.7297623095230734;3.100235203144633;3.3488543758119755;2.994171792414923;4.960620012277471;4.7111727884728944;4.963376301846931;3.669536355808016;2.1178372335443325;3.3654846020530598;3.0926966736855444;2.2994812642974516;3.7297623095230734;3.100235203144634;3.3488543758119755;2.994171792414923;4.96062001227747;4.711172788472895;4.963376301846931;3.669536355808016
20250139;195100261;MT-Tipo05;ESB01S1;0.4932432432432433;0.6127266387726639;0.6246702358783365;94.76682000000001;96.57061999999999;88.3269;92.08215;87.29469999999999;91.94462;88.26886999999999;90.02333999999999;90.27748;90.87428;96.48718;95.08427999999999;0.7815815259072254;0.7845721286253035;0.726718950452866;0.7461431172343302;0.7536470651925019;0.7461431172343302;0.8072554311274938;0.7536470651925019;0.8002443965274338;0.8072554311274938;0.7164146064755744;0.7815815259072254;0.10181115574606883;0.11242079269677475;0.1301638139708518;0.10691432647715984;0.12855900231249648;0.10691432647715984;0.10058353676510567;0.12855900231249648;0.10424223729597783;0.10058353676510567;0.1350717748952354;0.10181115574606883;0.11660731834670571;0.10300707867792175;0.14311723557628206;0.14694255628850988;0.11779393249500154;0.14694255628850988;0.09216103210740052;0.11779393249500154;0.09551336617658836;0.09216103210740052;0.14851361862919019;0.11660731834670571;22.0;20.0;20.0;20.0;21.0;20.0;23.0;21.0;22.0;23.0;19.0;22.0;4.0;4.0;5.0;4.0;5.0;4.0;4.0;5.0;4.0;4.0;5.0;4.0;5.0;4.0;6.0;6.0;5.0;6.0;4.0;5.0;4.0;4.0;6.0;5.0;284.4038858339652;320.0188156568968;271.11721305889773;290.1985285819234;264.6453136647984;289.7651003481575;261.70879632306014;272.9175431206338;277.40034844301016;269.4335889371274;307.3321951834417;285.35661230085356;164.02637238011025;184.566836249996;156.36345058174842;167.36835987229657;152.63086381729448;167.11838557724334;150.93726428863746;157.40176835384048;159.9871700721029;155.39244149607492;177.24998708697535;164.57584541482626;147.41784429810747;165.8784787719629;140.53083340987263;150.42143807769583;137.17619057721697;150.19677498741368;135.6540768585746;141.4640160770081;143.78763234932094;139.65814407262297;159.30249885473765;147.91168031424553
20250139;4644972;MT-Tipo05;ESB01S1;0.4932432432432433;0.6127266387726639;0.6246702358783365;12.411;28.034;35.888;37.504;38.169;36.647;32.949;10.095180000000001;38.922;36.069;9.18497;0.0;0.7815815259072254;0.7845721286253035;0.726718950452866;0.7461431172343302;0.7536470651925019;0.7461431172343302;0.8072554311274938;0.7536470651925019;0.8002443965274338;0.8072554311274938;0.7164146064755744;0.7815815259072254;0.10181115574606883;0.11242079269677475;0.1301638139708518;0.10691432647715984;0.12855900231249648;0.10691432647715984;0.10058353676510567;0.12855900231249648;0.10424223729597783;0.10058353676510567;0.1350717748952354;0.10181115574606883;0.11660731834670571;0.10300707867792175;0.14311723557628206;0.14694255628850988;0.11779393249500154;0.14694255628850988;0.09216103210740052;0.11779393249500154;0.09551336617658836;0.09216103210740052;0.14851361862919019;0.11660731834670571;22.0;20.0;20.0;20.0;21.0;20.0;23.0;21.0;22.0;23.0;19.0;22.0;4.0;4.0;5.0;4.0;5.0;4.0;4.0;5.0;4.0;4.0;5.0;4.0;5.0;4.0;6.0;6.0;5.0;6.0;4.0;5.0;4.0;4.0;6.0;5.0;37.24654501528427;92.89996769333618;110.15731948316676;118.19452104383376;115.71432145676302;115.49367034698633;97.69064824380902;30.604860061408075;119.59767111464392;106.9411512187304;29.256083479629698;0.0;21.481477458139338;53.57889063394631;63.53185172894993;68.1672068761493;66.73678288650184;66.6095251277262;56.341855526714184;17.650969002597808;68.97645607239357;61.676967039760044;16.873079033859792;0.0;19.306365514679204;48.153747732935834;57.098919461834505;61.26492065689067;59.97933457749204;59.864962332366474;50.636947979657776;15.863716074301296;61.99222913954033;55.43185154870485;15.16459153336018;0.0
20250139;218702324;MT-Tipo01;ESB01S1;0.43279569892473113;0.7823275862068967;0.7420977011494253;2.927;3.043;2.8573899999999997;3.52177;3.6606799999999997;3.462;1.02973;0.9478300000000001;2.322;1.81304;2.611;2.07043;0.8561630383877449;0.8585521930409279;0.8156674002184824;0.8299771240777137;0.8360275708589621;0.8299771240777137;0.8746899728357151;0.8360275708589621;0.8697360343769184;0.8746899728357151;0.8078300625546735;0.8561630383877449;0.06580756273321953;0.0725903212904946;0.08620553171951935;0.07017430808389986;0.0841498470002782;0.07017430808389986;0.06430849179166175;0.0841498470002782;0.06685082872928177;0.06430849179166175;0.08987076435538978;0.06580756273321953;0.07802939887903554;0.06885748566857752;0.09812706806199833;0.09984856783838646;0.07982258214075974;0.09984856783838646;0.06100153537262312;0.07982258214075974;0.06341313689379986;0.06100153537262312;0.10229917308993679;0.07802939887903554;22.0;20.0;20.0;20.0;21.0;20.0;23.0;21.0;22.0;23.0;19.0;22.0;4.0;4.0;5.0;4.0;5.0;4.0;4.0;5.0;4.0;4.0;5.0;4.0;5.0;4.0;6.0;6.0;5.0;6.0;4.0;5.0;4.0;4.0;6.0;5.0;10.966355959089329;12.576056525796563;11.219111188512263;14.070286432322714;14.030362562977158;13.831491445693851;3.7701228298098504;3.6327672858776627;8.837569060773482;6.6380347230424;10.687573241784541;7.7571138942184215;2.564712280754762;2.941174510065324;2.6238243908617385;3.290631504333537;3.28129447037369;3.2347842897187227;0.8817222747135939;0.8495988007294533;2.0668508287292817;1.5524436045824965;2.499513096868965;1.8141637333252758;2.564712280754762;2.941174510065325;2.623824390861739;3.290631504333538;3.28129447037369;3.2347842897187236;0.881722274713594;0.8495988007294533;2.0668508287292817;1.5524436045824968;2.499513096868965;1.8141637333252758
